,Unnamed: 0,conversation id,turn,score distilbert,score roberta,distilbert_input_score,distilbert_output_score,roberta_input_score,roberta_output_score,distilbert_input_label,distilbert_output_label,roberta_input_label,roberta_output_label
141,141,14,1,"(0.0011517703533172607, 0.0005640685558319092)","(0.9790938929935027, 0.006251147980196544)",0.0011517703533172607,0.0005640685558319092,0.9790938929935027,0.006251147980196544,0,0,1,0
142,142,14,2,"(0.975334644317627, 0.0004178285598754883)","(0.8943249590700945, 0.005691821960067029)",0.975334644317627,0.0004178285598754883,0.8943249590700945,0.005691821960067029,1,0,1,0
143,143,14,3,"(0.9077898263931274, 0.0005087554454803467)","(0.8702754582271245, 0.009535248863828961)",0.9077898263931274,0.0005087554454803467,0.8702754582271245,0.009535248863828961,1,0,1,0
144,144,14,4,"(0.7859198749065399, 0.0005299150943756104)","(0.8311608314657393, 0.009785742540906561)",0.7859198749065399,0.0005299150943756104,0.8311608314657393,0.009785742540906561,1,0,1,0
145,145,14,5,"(0.004667520523071289, 0.000423431396484375)","(0.0073117434591612905, 0.006064623235408994)",0.004667520523071289,0.000423431396484375,0.0073117434591612905,0.006064623235408994,0,0,0,0
146,146,14,6,"(0.0005442500114440918, 0.0005804598331451416)","(0.005208068305264116, 0.005099373156138903)",0.0005442500114440918,0.0005804598331451416,0.005208068305264116,0.005099373156138903,0,0,0,0
147,147,14,7,"(0.10122767090797424, 0.000415802001953125)","(0.10033219995928623, 0.005454050003084293)",0.10122767090797424,0.000415802001953125,0.10033219995928623,0.005454050003084293,0,0,0,0
148,148,14,8,"(0.000841975212097168, 0.0006564557552337646)","(0.013539413400535364, 0.014980330397553109)",0.000841975212097168,0.0006564557552337646,0.013539413400535364,0.014980330397553109,0,0,0,0
149,149,14,9,"(0.0005484223365783691, 0.000683516263961792)","(0.005800931255073694, 0.011974506354749287)",0.0005484223365783691,0.000683516263961792,0.005800931255073694,0.011974506354749287,0,0,0,0
150,150,15,0,"(0.9376152455806732, 0.00044929981231689453)","(0.9730557096456498, 0.0065703062526107385)",0.9376152455806732,0.00044929981231689453,0.9730557096456498,0.0065703062526107385,1,0,1,0
151,151,15,1,"(0.0011031031608581543, 0.00043633580207824707)","(0.005480794849339056, 0.005179179609939301)",0.0011031031608581543,0.00043633580207824707,0.005480794849339056,0.005179179609939301,0,0,0,0
152,152,15,2,"(0.9795600771903992, 0.00045800209045410156)","(0.9773583362039455, 0.005593846506656618)",0.9795600771903992,0.00045800209045410156,0.9773583362039455,0.005593846506656618,1,0,1,0
153,153,15,3,"(0.0020002126693725586, 0.00045412778854370117)","(0.9776308969711558, 0.005508850775294478)",0.0020002126693725586,0.00045412778854370117,0.9776308969711558,0.005508850775294478,0,0,1,0
154,154,15,4,"(0.0038074254989624023, 0.000432819128036499)","(0.08265423570054234, 0.005843175759847903)",0.0038074254989624023,0.000432819128036499,0.08265423570054234,0.005843175759847903,0,0,0,0
155,155,15,5,"(0.9837668836116791, 0.0005151033401489258)","(0.976429640274494, 0.005971113280751469)",0.9837668836116791,0.0005151033401489258,0.976429640274494,0.005971113280751469,1,0,1,0
156,156,15,6,"(0.0008012354373931885, 0.00039452314376831055)","(0.008813499741963429, 0.005137729179651331)",0.0008012354373931885,0.00039452314376831055,0.008813499741963429,0.005137729179651331,0,0,0,0
157,157,15,7,"(0.9734544456005096, 0.00434499979019165)","(0.9786323836049156, 0.011395072221462663)",0.9734544456005096,0.00434499979019165,0.9786323836049156,0.011395072221462663,1,0,1,0
158,158,15,8,"(0.031902581453323364, 0.0005232691764831543)","(0.011768927226833247, 0.005590444464102712)",0.031902581453323364,0.0005232691764831543,0.011768927226833247,0.005590444464102712,0,0,0,0
159,159,15,9,"(0.9694346189498901, 0.00044474005699157715)","(0.9256005312161201, 0.005775417202057571)",0.9694346189498901,0.00044474005699157715,0.9256005312161201,0.005775417202057571,1,0,1,0
160,160,16,0,"(0.9804739952087402, 0.0023653805255889893)","(0.9699906625735771, 0.008281472692146758)",0.9804739952087402,0.0023653805255889893,0.9699906625735771,0.008281472692146758,1,0,1,0
161,161,16,1,"(0.9750305414199829, 0.00047346949577331543)","(0.952828189410288, 0.005819821634804639)",0.9750305414199829,0.00047346949577331543,0.952828189410288,0.005819821634804639,1,0,1,0
162,162,16,2,"(0.03597816824913025, 0.0004462897777557373)","(0.04733294184018864, 0.005938712566766474)",0.03597816824913025,0.0004462897777557373,0.04733294184018864,0.005938712566766474,0,0,0,0
163,163,16,3,"(0.09250959753990173, 0.00045037269592285156)","(0.13613415500252538, 0.00656576373606815)",0.09250959753990173,0.00045037269592285156,0.13613415500252538,0.00656576373606815,0,0,0,0
164,164,16,4,"(0.0027608871459960938, 0.0006625354290008545)","(0.9798311266839776, 0.01037252181519747)",0.0027608871459960938,0.0006625354290008545,0.9798311266839776,0.01037252181519747,0,0,1,0
165,165,16,5,"(0.0007616579532623291, 0.0005204081535339355)","(0.01643411920849151, 0.005327417485348277)",0.0007616579532623291,0.0005204081535339355,0.01643411920849151,0.005327417485348277,0,0,0,0
166,166,16,6,"(0.0007177293300628662, 0.0012931525707244873)","(0.005865460699974812, 0.005897693373074444)",0.0007177293300628662,0.0012931525707244873,0.005865460699974812,0.005897693373074444,0,0,0,0
167,167,16,7,"(0.002073943614959717, 0.0004366934299468994)","(0.047206950438677, 0.00706237386558807)",0.002073943614959717,0.0004366934299468994,0.047206950438677,0.00706237386558807,0,0,0,0
168,168,16,8,"(0.9588497579097748, 0.0004985034465789795)","(0.9631590293466163, 0.008281879988031007)",0.9588497579097748,0.0004985034465789795,0.9631590293466163,0.008281879988031007,1,0,1,0
169,169,16,9,"(0.0013636648654937744, 0.00042307376861572266)","(0.006933947758887381, 0.005082001562803706)",0.0013636648654937744,0.00042307376861572266,0.006933947758887381,0.005082001562803706,0,0,0,0
170,170,17,0,"(0.0011556744575500488, 0.000413745641708374)","(0.01225603258052561, 0.0056033024116552135)",0.0011556744575500488,0.000413745641708374,0.01225603258052561,0.0056033024116552135,0,0,0,0
171,171,17,1,"(0.000809013843536377, 0.000534743070602417)","(0.744846536398854, 0.009224183762232847)",0.000809013843536377,0.000534743070602417,0.744846536398854,0.009224183762232847,0,0,1,0
172,172,17,2,"(0.03247836232185364, 0.00047907233238220215)","(0.20557341295413709, 0.006603630154214418)",0.03247836232185364,0.00047907233238220215,0.20557341295413709,0.006603630154214418,0,0,0,0
173,173,17,3,"(0.007528424263000488, 0.00041681528091430664)","(0.021411403706560663, 0.004990990632083397)",0.007528424263000488,0.00041681528091430664,0.021411403706560663,0.004990990632083397,0,0,0,0
174,174,17,4,"(0.0014336109161376953, 0.00045353174209594727)","(0.017353005239672467, 0.006478342710119689)",0.0014336109161376953,0.00045353174209594727,0.017353005239672467,0.006478342710119689,0,0,0,0
175,175,17,5,"(0.0034175217151641846, 0.0004837512969970703)","(0.8399666670400567, 0.005755319326186785)",0.0034175217151641846,0.0004837512969970703,0.8399666670400567,0.005755319326186785,0,0,1,0
176,176,17,6,"(0.007592678070068359, 0.00046893954277038574)","(0.05906807886111125, 0.005771188488036539)",0.007592678070068359,0.00046893954277038574,0.05906807886111125,0.005771188488036539,0,0,0,0
177,177,17,7,"(0.001315295696258545, 0.0004194974899291992)","(0.006158184623961285, 0.005439468577055276)",0.001315295696258545,0.0004194974899291992,0.006158184623961285,0.005439468577055276,0,0,0,0
178,178,17,8,"(0.005231320858001709, 0.0005549490451812744)","(0.16075819270153474, 0.008557331336215486)",0.005231320858001709,0.0005549490451812744,0.16075819270153474,0.008557331336215486,0,0,0,0
179,179,17,9,"(0.017073512077331543, 0.00046500563621520996)","(0.23560969345457822, 0.007520999241773697)",0.017073512077331543,0.00046500563621520996,0.23560969345457822,0.007520999241773697,0,0,0,0
180,180,18,0,"(0.9438906908035278, 0.00042831897735595703)","(0.22958319936433946, 0.008643650828326578)",0.9438906908035278,0.00042831897735595703,0.22958319936433946,0.008643650828326578,1,0,0,0
181,181,18,1,"(0.17059117555618286, 0.00047335028648376465)","(0.6516715877427358, 0.0051003094608689905)",0.17059117555618286,0.00047335028648376465,0.6516715877427358,0.0051003094608689905,0,0,1,0
182,182,18,2,"(0.0013497769832611084, 0.00041806697845458984)","(0.012610299670862217, 0.006122186465256313)",0.0013497769832611084,0.00041806697845458984,0.012610299670862217,0.006122186465256313,0,0,0,0
183,183,18,3,"(0.05999624729156494, 0.0005744099617004395)","(0.19706238532471915, 0.013815236434653058)",0.05999624729156494,0.0005744099617004395,0.19706238532471915,0.013815236434653058,0,0,0,0
184,184,18,4,"(0.000628739595413208, 0.000420987606048584)","(0.005157692374823589, 0.00506520307178372)",0.000628739595413208,0.000420987606048584,0.005157692374823589,0.00506520307178372,0,0,0,0
185,185,18,5,"(0.0005916953086853027, 0.00048410892486572266)","(0.00788154868502734, 0.006522202774008861)",0.0005916953086853027,0.00048410892486572266,0.00788154868502734,0.006522202774008861,0,0,0,0
186,186,18,6,"(0.0009442567825317383, 0.00041472911834716797)","(0.005588422245333266, 0.004997205774154984)",0.0009442567825317383,0.00041472911834716797,0.005588422245333266,0.004997205774154984,0,0,0,0
187,187,18,7,"(0.9783259630203247, 0.0005182027816772461)","(0.9346043906444699, 0.00577303560566867)",0.9783259630203247,0.0005182027816772461,0.9346043906444699,0.00577303560566867,1,0,1,0
188,188,18,8,"(0.9156661331653595, 0.0004749000072479248)","(0.8551164592590792, 0.0065678012598994785)",0.9156661331653595,0.0004749000072479248,0.8551164592590792,0.0065678012598994785,1,0,1,0
189,189,18,9,"(0.0004989206790924072, 0.0003873109817504883)","(0.005337688563514282, 0.004949770455679795)",0.0004989206790924072,0.0003873109817504883,0.005337688563514282,0.004949770455679795,0,0,0,0
190,190,19,0,"(0.0010357499122619629, 0.00043895840644836426)","(0.018054350107931463, 0.005294888392836652)",0.0010357499122619629,0.00043895840644836426,0.018054350107931463,0.005294888392836652,0,0,0,0
191,191,19,1,"(0.0011610090732574463, 0.00047263503074645996)","(0.006370047324749354, 0.0051264715151725405)",0.0011610090732574463,0.00047263503074645996,0.006370047324749354,0.0051264715151725405,0,0,0,0
192,192,19,2,"(0.0005685091018676758, 0.0005152225494384766)","(0.005052298291762878, 0.005153268192934166)",0.0005685091018676758,0.0005152225494384766,0.005052298291762878,0.005153268192934166,0,0,0,0
193,193,19,3,"(0.8307717442512512, 0.0005241036415100098)","(0.8035826439818557, 0.006637656412893761)",0.8307717442512512,0.0005241036415100098,0.8035826439818557,0.006637656412893761,1,0,1,0
194,194,19,4,"(0.9600972533226013, 0.000478595495223999)","(0.24801234836699554, 0.007947135438706092)",0.9600972533226013,0.000478595495223999,0.24801234836699554,0.007947135438706092,1,0,0,0
195,195,19,5,"(0.0028366148471832275, 0.00042748451232910156)","(0.018241207606089178, 0.008271543172413949)",0.0028366148471832275,0.00042748451232910156,0.018241207606089178,0.008271543172413949,0,0,0,0
196,196,19,6,"(0.018770873546600342, 0.00048547983169555664)","(0.41395998475391227, 0.0073988000888574905)",0.018770873546600342,0.00048547983169555664,0.41395998475391227,0.0073988000888574905,0,0,0,0
197,197,19,7,"(0.9762213826179504, 0.0004912614822387695)","(0.975766199267074, 0.0053968036477400165)",0.9762213826179504,0.0004912614822387695,0.975766199267074,0.0053968036477400165,1,0,1,0
198,198,19,8,"(0.000640869140625, 0.0005216598510742188)","(0.005148891751951716, 0.007209671991450174)",0.000640869140625,0.0005216598510742188,0.005148891751951716,0.007209671991450174,0,0,0,0
199,199,19,9,"(0.9555932879447937, 0.0024215877056121826)","(0.9253199627177722, 0.015544129512569227)",0.9555932879447937,0.0024215877056121826,0.9253199627177722,0.015544129512569227,1,0,1,0
